CODGEO;LIBGEO;NBMEN15;NBPERS15;NBUC15;PMIMP15;Q115;Q215;Q315;Q3_Q1;D115;D215;D315;D415;D615;D715;D815;D915;RD;S80S2015;GI15;PACT15;PTSA15;PCHO15;PBEN15;PPEN15;PAUT15
59025;Aubers;617,0;1620,0;1062,5;;;27108,0;;;;;;;;;;;;;;;;;;;
59026;Aubigny-au-Bac;459,0;1173,5;774,2;;;19822,0;;;;;;;;;;;;;;;;;;;
59027;Aubry-du-Hainaut;659,0;1697,0;1113,8;;;23355,0;;;;;;;;;;;;;;;;;;;
59028;Auby;2801,0;7282,5;4743,7;35;8404,0;14692,0;20434,0;12030,0;3072,0;6924,0;9752,0;12220,0;16808,0;19104,0;22396,0;27542,0;9,0;9,9;0,4;65,9;59,7;4,5;1,7;32,7;1,4
59029;Auchy-lez-Orchies;561,0;1559,0;994,6;;;24322,0;;;;;;;;;;;;;;;;;;;
59031;Audignies;128,0;352,0;227,0;;;23612,0;;;;;;;;;;;;;;;;;;;
59032;Aulnoy-lez-Valenciennes;2704,0;6257,5;4275,3;43;10870,0;17048,0;24452,0;13582,0;5016,0;9392,0;12148,0;14742,0;19678,0;22548,0;26340,0;32190,0;6,4;8,2;0,3;65,6;59,4;3,5;2,7;31,4;3,0
59033;Aulnoye-Aymeries;3819,0;8653,5;5936,4;37;9222,0;15382,0;21758,0;12536,0;3854,0;7534,0;10558,0;12942,0;17684,0;20172,0;23578,0;29020,0;7,5;9,2;0,3;62,3;55,5;4,5;2,3;35,5;2,2
59034;Avelin;1040,0;2710,0;1776,6;73;20305,0;28140,0;38180,0;17875,0;14746,0;18534,0;21902,0;24970,0;31755,0;35750,0;40871,0;50760,0;3,4;4,3;0,3;73,6;65,2;1,8;6,6;21,5;4,9
59035;Avesnelles;1068,0;2413,5;1667,2;45;11356,0;17424,0;24836,0;13480,0;5744,0;9452,0;12660,0;15000,0;20018,0;23124,0;27224,0;33784,0;5,9;7,9;0,4;59,0;51,3;3,1;4,6;34,7;6,3
59036;Avesnes-sur-Helpe;1979,0;4207,5;2946,8;31;4332,0;11568,0;19542,0;15210,0;0,0;2461,0;5970,0;8778,0;14362,0;17696,0;21378,0;27952,0;;83,5;0,5;61,0;50,3;5,4;5,3;34,7;4,3
59037;Avesnes-les-Aubert;1485,0;3608,5;2413,5;38;10448,0;16554,0;22036,0;11588,0;5704,0;9024,0;11902,0;14216,0;18538,0;20690,0;23720,0;28842,0;5,1;7,3;0,3;67,3;58,0;4,4;4,8;29,9;2,8
59038;Avesnes-le-Sec;573,0;1474,5;966,0;;;19888,0;;;;;;;;;;;;;;;;;;;
59039;Awoingt;292,0;853,5;537,0;;;21494,0;;;;;;;;;;;;;;;;;;;
59041;Bachant;924,0;2243,0;1501,9;42;10656,0;16546,0;22868,0;12212,0;4998,0;8894,0;12218,0;14584,0;18560,0;21144,0;24348,0;28100,0;5,6;7,3;0,3;67,2;60,6;4,3;2,4;30,6;2,2
59042;Bachy;623,0;1716,5;1103,9;;;24818,0;;;;;;;;;;;;;;;;;;;
59043;Bailleul;6111,0;14196,5;9692,0;57;14646,0;20858,0;27766,0;13120,0;8628,0;13040,0;16028,0;18460,0;23360,0;26210,0;29798,0;35878,0;4,2;5,3;0,3;66,8;59,2;3,0;4,6;28,6;4,6
59044;Baisieux;1801,0;4730,5;3084,1;66;17780,0;24824,0;32554,0;14774,0;12962,0;16324,0;19454,0;22144,0;27278,0;30676,0;34942,0;43394,0;3,3;4,1;0,3;74,2;68,7;2,3;3,2;21,8;4,0
59045;Baives;57,0;136,0;91,1;;;15585,0;;;;;;;;;;;;;;;;;;;
59046;Bambecque;269,0;726,0;466,8;;;18426,0;;;;;;;;;;;;;;;;;;;
59047;Banteux;130,0;338,5;220,7;;;18298,0;;;;;;;;;;;;;;;;;;;
59048;Bantigny;182,0;499,5;318,3;;;21352,0;;;;;;;;;;;;;;;;;;;
59049;Bantouzelle;162,0;431,5;277,3;;;18358,0;;;;;;;;;;;;;;;;;;;
59050;Bas-Lieu;144,0;344,5;232,0;;;21108,0;;;;;;;;;;;;;;;;;;;
59051;La Bassée;2782,0;6315,0;4314,5;44;11586,0;18114,0;24414,0;12828,0;6350,0;10006,0;13150,0;15587,0;20224,0;22848,0;26098,0;32121,0;5,1;6,6;0,3;68,7;60,6;3,6;4,6;28,1;3,2
59052;Bauvin;2111,0;5316,0;3515,2;52;13692,0;19718,0;25844,0;12152,0;8298,0;12276,0;15246,0;17694,0;22002,0;24592,0;27698,0;33132,0;4,0;4,9;0,3;71,8;65,3;3,7;2,7;26,2;2,0
59053;Bavay;1455,0;3393,5;2306,6;45;10968,0;17776,0;25304,0;14336,0;5588,0;8876,0;12092,0;15190,0;20336,0;23358,0;27822,0;34308,0;6,1;9,1;0,4;63,2;52,9;3,3;6,9;31,1;5,7
59054;Bavinchove;379,0;977,0;640,4;;;19488,0;;;;;;;;;;;;;;;;;;;
59055;Bazuel;220,0;512,5;351,8;;;16556,0;;;;;;;;;;;;;;;;;;;
59056;Beaucamps-Ligny;308,0;872,0;561,0;;;27456,0;;;;;;;;;;;;;;;;;;;
59057;Beaudignies;236,0;576,0;385,1;;;20520,0;;;;;;;;;;;;;;;;;;;
59058;Beaufort;406,0;1003,0;672,9;;;20858,0;;;;;;;;;;;;;;;;;;;
59059;Beaumont-en-Cambrésis;184,0;432,5;292,7;;;16838,0;;;;;;;;;;;;;;;;;;;
59060;Beaurain;80,0;223,0;142,5;;;20293,0;;;;;;;;;;;;;;;;;;;
59061;Beaurepaire-sur-Sambre;103,0;257,5;169,8;;;14564,0;;;;;;;;;;;;;;;;;;;
59062;Beaurieux;65,0;149,0;101,2;;;20770,0;;;;;;;;;;;;;;;;;;;
59063;Beauvois-en-Cambrésis;839,0;2054,5;1372,7;40;10246,0;16812,0;23266,0;13020,0;4236,0;8576,0;11584,0;14228,0;18976,0;21758,0;24926,0;30172,0;7,1;8,6;0,4;64,4;54,6;4,6;5,2;31,0;4,6
59064;Bellaing;529,0;1222,5;839,6;;;20218,0;;;;;;;;;;;;;;;;;;;
59065;Bellignies;330,0;828,5;550,0;;;19872,0;;;;;;;;;;;;;;;;;;;
59066;Bérelles;61,0;146,0;98,1;;;21640,0;;;;;;;;;;;;;;;;;;;
59067;Bergues;1659,0;3463,5;2467,1;53;12462,0;18924,0;25900,0;13438,0;6652,0;10722,0;14044,0;16394,0;21122,0;23832,0;28220,0;35410,0;5,3;7,2;0,4;65,6;54,9;3,4;7,4;29,7;4,7
59068;Berlaimont;1323,0;3023,5;2080,1;44;11728,0;18000,0;25242,0;13514,0;6084,0;10296,0;13308,0;15466,0;20672,0;23454,0;26928,0;33022,0;5,4;7,5;0,3;60,7;51,0;2,9;6,7;34,8;4,5
59069;Bermerain;297,0;735,5;489,9;;;19548,0;;;;;;;;;;;;;;;;;;;
59070;Bermeries;128,0;362,0;230,4;;;20924,0;;;;;;;;;;;;;;;;;;;
59071;Bersée;861,0;2289,0;1502,3;65;18594,0;25506,0;35274,0;16680,0;12522,0;16496,0;19980,0;22444,0;28822,0;33532,0;37456,0;48488,0;3,9;4,9;0,3;71,1;64,9;2,6;3,7;22,4;6,5
59072;Bersillies;103,0;257,5;173,7;;;23106,0;;;;;;;;;;;;;;;;;;;
59073;Berthen;221,0;574,0;377,1;;;22106,0;;;;;;;;;;;;;;;;;;;
59074;Bertry;885,0;2175,0;1453,6;44;11674,0;17776,0;23738,0;12064,0;5596,0;9989,0;13578,0;15582,0;20060,0;22483,0;25482,0;29944,0;5,4;7,0;0,3;63,9;57,0;3,4;3,5;32,3;3,8
59075;Béthencourt;280,0;755,0;487,3;;;18229,0;;;;;;;;;;;;;;;;;;;
59076;Bettignies;119,0;291,0;195,6;;;17418,0;;;;;;;;;;;;;;;;;;;
59077;Bettrechies;92,0;263,0;166,4;;;20232,0;;;;;;;;;;;;;;;;;;;
59078;Beugnies;235,0;585,0;388,0;;;19090,0;;;;;;;;;;;;;;;;;;;
59079;Beuvrages;2650,0;6913,0;4487,2;32;7526,0;13520,0;20022,0;12496,0;2514,0;6146,0;8600,0;11202,0;16048,0;18392,0;21834,0;27068,0;10,8;11,9;0,4;66,5;60,0;4,7;1,7;31,3;2,2
59080;Beuvry-la-Forêt;1027,0;2725,0;1786,5;62;16886,0;23066,0;30798,0;13912,0;11370,0;15224,0;18072,0;20966,0;26102,0;28836,0;33007,0;39800,0;3,5;4,4;0,3;72,9;66,6;2,9;3,4;23,3;3,8
59081;Bévillers;213,0;542,0;356,7;;;20109,0;;;;;;;;;;;;;;;;;;;
59082;Bierne;673,0;1844,5;1192,8;;;23126,0;;;;;;;;;;;;;;;;;;;
59083;Bissezeele;80,0;232,0;147,0;;;23282,0;;;;;;;;;;;;;;;;;;;
59084;Blaringhem;811,0;2082,5;1365,5;49;13886,0;19616,0;25468,0;11582,0;9506,0;12546,0;14990,0;16950,0;21702,0;24200,0;27154,0;32128,0;3,4;4,0;0,3;70,3;62,8;3,0;4,5;25,2;4,5
59085;Blécourt;131,0;333,0;223,1;;;22112,0;;;;;;;;;;;;;;;;;;;
59086;Boeschepe;820,0;2167,5;1412,9;53;15252,0;20890,0;26866,0;11614,0;11014,0;14070,0;16338,0;18842,0;22566,0;25352,0;29126,0;34216,0;3,1;3,8;0,3;70,4;63,9;3,2;3,3;23,4;6,2
59087;Boëseghem;296,0;775,0;507,2;;;18093,0;;;;;;;;;;;;;;;;;;;
59088;Bois-Grenier;625,0;1643,5;1069,4;;;26678,0;;;;;;;;;;;;;;;;;;;
59089;Bollezeele;544,0;1378,5;912,5;;;18848,0;;;;;;;;;;;;;;;;;;;
59090;Bondues;3792,0;10204,0;6635,1;77;22792,0;34164,0;49234,0;26442,0;14756,0;20372,0;25110,0;29426,0;39156,0;44984,0;54014,0;71592,0;4,9;6,9;0,4;64,3;54,5;2,1;7,7;22,4;13,3
59091;Borre;211,0;614,0;385,4;;;21088,0;;;;;;;;;;;;;;;;;;;
59092;Bouchain;1690,0;4076,5;2743,1;46;11832,0;18120,0;24546,0;12714,0;5664,0;10276,0;13350,0;15592,0;20146,0;22872,0;26516,0;33236,0;5,9;7,6;0,4;66,0;56,7;3,4;5,9;31,3;2,7
59093;Boulogne-sur-Helpe;133,0;338,0;223,8;;;17880,0;;;;;;;;;;;;;;;;;;;
59094;Bourbourg;2885,0;6912,0;4634,7;43;10708,0;16602,0;23254,0;12546,0;5904,0;9122,0;12140,0;14328,0;18898,0;21696,0;25118,0;31458,0;5,3;6,9;0,3;66,4;58,3;3,9;4,2;29,4;4,2
59096;Bourghelles;597,0;1681,5;1079,7;;;28310,0;;;;;;;;;;;;;;;;;;;
59097;Boursies;122,0;346,0;219,2;;;19598,0;;;;;;;;;;;;;;;;;;;
59098;Bousbecque;1840,0;4919,5;3191,3;61;16270,0;22292,0;29136,0;12866,0;10618,0;14864,0;17442,0;19802,0;24578,0;27378,0;31960,0;39216,0;3,7;4,6;0,3;72,1;65,0;2,9;4,3;22,6;5,3
59099;Bousies;684,0;1685,5;1126,4;;;17564,0;;;;;;;;;;;;;;;;;;;
59100;Bousignies;110,0;325,5;204,6;;;22872,0;;;;;;;;;;;;;;;;;;;
59101;Bousignies-sur-Roc;177,0;381,0;268,6;;;20040,0;;;;;;;;;;;;;;;;;;;
59102;Boussières-en-Cambrésis;170,0;441,0;288,2;;;19086,0;;;;;;;;;;;;;;;;;;;
59103;Boussières-sur-Sambre;211,0;522,5;348,6;;;20336,0;;;;;;;;;;;;;;;;;;;
59104;Boussois;1286,0;3231,0;2136,6;43;10320,0;16572,0;22984,0;12664,0;3200,0;8428,0;11714,0;14212,0;18778,0;21548,0;24312,0;28686,0;9,0;9,2;0,3;66,1;57,4;4,3;4,4;31,0;2,9
59105;Bouvignies;586,0;1527,0;1002,0;;;23684,0;;;;;;;;;;;;;;;;;;;
59106;Bouvines;268,0;686,0;460,0;;;30218,0;;;;;;;;;;;;;;;;;;;
59107;Bray-Dunes;2118,0;4721,5;3292,7;55;14016,0;20026,0;27226,0;13210,0;8540,0;12778,0;15206,0;17600,0;22896,0;25692,0;28992,0;35434,0;4,1;5,6;0,3;56,5;48,9;3,3;4,3;38,6;4,9
59108;Briastre;256,0;672,5;440,1;;;18484,0;;;;;;;;;;;;;;;;;;;
59109;Brillon;287,0;754,5;495,9;;;24962,0;;;;;;;;;;;;;;;;;;;
59110;Brouckerque;515,0;1371,5;898,5;;;24250,0;;;;;;;;;;;;;;;;;;;
59111;Broxeele;141,0;375,0;242,0;;;20424,0;;;;;;;;;;;;;;;;;;;
59112;Bruay-sur-l'Escaut;4496,0;11726,5;7608,1;34;7514,0;13780,0;20542,0;13028,0;2356,0;6284,0;8732,0;11272,0;16298,0;18972,0;22452,0;27080,0;11,5;12,0;0,4;67,6;59,7;5,2;2,7;29,5;2,9
59113;Bruille-lez-Marchiennes;476,0;1303,0;830,1;;;17528,0;;;;;;;;;;;;;;;;;;;
59114;Bruille-Saint-Amand;615,0;1620,5;1058,7;;;20704,0;;;;;;;;;;;;;;;;;;;
59115;Brunémont;267,0;698,0;449,8;;;19544,0;;;;;;;;;;;;;;;;;;;
59116;Bry;146,0;421,0;267,3;;;26556,0;;;;;;;;;;;;;;;;;;;
59117;Bugnicourt;413,0;1003,0;672,2;;;19698,0;;;;;;;;;;;;;;;;;;;
59118;Busigny;942,0;2429,5;1583,9;42;9736,0;15926,0;22256,0;12520,0;3768,0;8532,0;10542,0;13138,0;18416,0;20588,0;24556,0;29918,0;7,9;9,8;0,4;63,5;53,4;3,9;6,2;31,9;4,6
59119;Buysscheure;212,0;589,0;376,7;;;19422,0;;;;;;;;;;;;;;;;;;;
59120;Caëstre;706,0;1888,5;1224,3;;;21060,0;;;;;;;;;;;;;;;;;;;
59121;Cagnoncles;236,0;604,0;397,9;;;20868,0;;;;;;;;;;;;;;;;;;;
59122;Cambrai;14736,0;31057,5;21910,2;43;9098,0;16594,0;24614,0;15516,0;3000,0;7402,0;10774,0;13961,0;19378,0;22674,0;27152,0;34976,0;11,7;14,6;0,4;63,8;53,9;4,0;5,9;31,5;4,7
59123;Camphin-en-Carembault;646,0;1671,5;1105,7;;;24264,0;;;;;;;;;;;;;;;;;;;
59124;Camphin-en-Pévèle;823,0;2346,5;1481,6;73;20166,0;28032,0;37574,0;17408,0;14200,0;18298,0;21814,0;25016,0;31262,0;34832,0;39806,0;48204,0;3,4;4,4;0,3;78,7;71,8;2,2;4,8;15,7;5,6
59125;Cantaing-sur-Escaut;162,0;423,0;279,5;;;21576,0;;;;;;;;;;;;;;;;;;;
59126;Cantin;601,0;1455,5;978,5;;;20486,0;;;;;;;;;;;;;;;;;;;
59127;Capelle;54,0;158,0;99,6;;;21518,0;;;;;;;;;;;;;;;;;;;
59128;Capinghem;949,0;2178,0;1497,4;65;18014,0;24495,0;34182,0;16168,0;11154,0;16200,0;19286,0;21848,0;28008,0;31878,0;37420,0;48094,0;4,3;5,8;0,3;74,0;64,5;2,6;6,9;20,5;5,5
59129;Cappelle-en-Pévèle;810,0;2272,0;1445,4;66;18648,0;24852,0;32762,0;14114,0;13780,0;17446,0;19974,0;22424,0;28526,0;30884,0;35910,0;45262,0;3,3;4,6;0,3;73,6;68,3;2,0;3,2;17,6;8,8
59130;Cappelle-Brouck;444,0;1215,5;779,7;;;20270,0;;;;;;;;;;;;;;;;;;;
59131;Cappelle-la-Grande;3138,0;7845,0;5209,1;47;11932,0;18142,0;23960,0;12028,0;7258,0;10774,0;13152,0;15650,0;20176,0;22760,0;25708,0;30803,0;4,2;5,3;0,3;70,3;63,3;4,8;2,2;28,1;1,6
59132;Carnières;391,0;1010,0;658,5;;;19338,0;;;;;;;;;;;;;;;;;;;
59133;Carnin;381,0;994,5;656,7;;;25056,0;;;;;;;;;;;;;;;;;;;
59134;Cartignies;479,0;1243,5;804,9;;;17344,0;;;;;;;;;;;;;;;;;;;
59135;Cassel;936,0;2258,5;1517,6;53;13164,0;20588,0;29614,0;16450,0;6434,0;11710,0;14600,0;17812,0;23730,0;27278,0;31444,0;42768,0;6,6;8,4;0,4;67,2;57,2;3,0;7,0;25,2;7,6
59136;Le Cateau-Cambrésis;2743,0;6469,5;4357,7;34;6238,0;13224,0;20210,0;13972,0;462,0;4410,0;7678,0;10434,0;15770,0;18494,0;22138,0;27898,0;60,4;26,0;0,4;60,0;48,1;5,3;6,6;35,5;4,5
59137;Catillon-sur-Sambre;324,0;775,0;524,5;;;16516,0;;;;;;;;;;;;;;;;;;;
59138;Cattenières;270,0;663,0;444,4;;;19242,0;;;;;;;;;;;;;;;;;;;
59139;Caudry;6098,0;14054,0;9531,3;38;7272,0;14756,0;21758,0;14486,0;974,0;5546,0;8844,0;11858,0;17396,0;20200,0;23732,0;29740,0;30,5;20,3;0,4;63,5;54,3;4,8;4,4;33,2;3,3
59140;Caullery;178,0;466,0;304,8;;;17092,0;;;;;;;;;;;;;;;;;;;
59141;Cauroir;225,0;598,0;387,0;;;19568,0;;;;;;;;;;;;;;;;;;;
59142;Cerfontaine;263,0;688,0;448,0;;;20307,0;;;;;;;;;;;;;;;;;;;
59143;La Chapelle-d'Armentières;3184,0;8219,5;5391,4;59;14806,0;21810,0;29592,0;14786,0;8684,0;13036,0;16194,0;18924,0;24538,0;27622,0;31856,0;39216,0;4,5;6,3;0,3;69,0;60,5;2,8;5,7;25,1;5,9
59144;Château-l'Abbaye;307,0;859,5;547,9;;;24074,0;;;;;;;;;;;;;;;;;;;
59145;Chemy;281,0;782,5;502,9;;;28338,0;;;;;;;;;;;;;;;;;;;
59146;Chéreng;1160,0;3044,0;2008,2;74;20248,0;28772,0;38647,0;18399,0;14708,0;19004,0;22304,0;25524,0;31826,0;36188,0;41200,0;51438,0;3,5;4,4;0,3;69,9;62,1;2,1;5,7;25,0;5,1
59148;Clairfayts;114,0;318,0;203,2;;;17393,0;;;;;;;;;;;;;;;;;;;
59149;Clary;456,0;1106,5;743,6;;;19098,0;;;;;;;;;;;;;;;;;;;
59150;Cobrieux;206,0;542,5;356,4;;;29692,0;;;;;;;;;;;;;;;;;;;
59151;Colleret;658,0;1616,0;1080,9;;;20014,0;;;;;;;;;;;;;;;;;;;
59152;Comines;4753,0;12387,0;8085,9;51;13360,0;19764,0;26868,0;13508,0;7778,0;11742,0;15016,0;17444,0;22210,0;25072,0;28714,0;34916,0;4,5;5,9;0,3;71,7;64,9;3,1;3,7;23,5;4,8
59153;Condé-sur-l'Escaut;3873,0;9469,5;6290,0;31;5558,0;12390,0;20020,0;14462,0;0,0;3838,0;7062,0;9720,0;15306,0;18328,0;21970,0;28650,0;;34,3;0,4;61,4;51,5;5,3;4,6;33,5;5,1
59155;Coudekerque-Branche;9037,0;21530,0;14537,0;48;12402,0;18290,0;24476,0;12074,0;7185,0;10976,0;13830,0;16144,0;20546,0;23035,0;26076,0;31804,0;4,4;5,5;0,3;68,3;61,8;4,2;2,3;29,6;2,1
59156;Courchelettes;1152,0;2859,5;1911,3;51;13050,0;18892,0;25108,0;12058,0;7620,0;11368,0;14104,0;16614,0;20950,0;23596,0;27044,0;33136,0;4,3;5,6;0,3;65,1;59,3;3,1;2,8;32,7;2,2
59157;Cousolre;975,0;2192,5;1508,9;46;11362,0;17396,0;25408,0;14046,0;5116,0;9620,0;12686,0;15086,0;19970,0;22808,0;27844,0;35358,0;6,9;8,3;0,4;63,9;56,7;3,7;3,6;29,5;6,6
59158;Coutiches;1114,0;3059,0;1968,4;65;17702,0;25194,0;32612,0;14910,0;12040,0;16242,0;19158,0;22334,0;28010,0;30454,0;35658,0;43626,0;3,6;4,4;0,3;77,9;69,9;3,2;4,9;17,9;4,2
59159;Craywick;225,0;719,5;432,7;;;19720,0;;;;;;;;;;;;;;;;;;;
59160;Crespin;1696,0;4475,5;2888,1;38;9258,0;14966,0;22266,0;13008,0;3952,0;7932,0;10572,0;12742,0;17754,0;20602,0;23628,0;29174,0;7,4;8,9;0,4;66,9;60,1;4,4;2,3;28,8;4,3
59161;Crèvecoeur-sur-l'Escaut;274,0;710,5;467,8;;;21254,0;;;;;;;;;;;;;;;;;;;
59162;Crochte;244,0;671,0;436,9;;;25022,0;;;;;;;;;;;;;;;;;;;
59163;Croix;9103,0;21062,5;14287,2;57;13548,0;20534,0;30220,0;16672,0;6770,0;11658,0;14984,0;17710,0;23620,0;27528,0;33516,0;45240,0;6,7;10,5;0,4;70,3;59,8;3,1;7,3;21,7;8,0
59164;Croix-Caluyau;91,0;244,0;157,1;;;19516,0;;;;;;;;;;;;;;;;;;;
59165;Cuincy;2660,0;6581,5;4394,6;56;14002,0;20432,0;28200,0;14198,0;7886,0;12490,0;15584,0;17862,0;23378,0;26674,0;30276,0;37084,0;4,7;5,8;0,3;65,0;58,5;3,1;3,4;32,0;3,0
59166;Curgies;458,0;1176,0;777,2;;;25038,0;;;;;;;;;;;;;;;;;;;
59167;Cuvillers;77,0;197,5;132,3;;;22786,0;;;;;;;;;;;;;;;;;;;
59168;Cysoing;1993,0;5011,5;3313,8;65;17314,0;24898,0;34816,0;17502,0;11312,0;15538,0;18978,0;21938,0;28318,0;32372,0;38328,0;48284,0;4,3;5,6;0,3;72,3;64,5;2,6;5,2;21,2;6,5
59169;Damousies;93,0;201,0;141,6;;;20796,0;;;;;;;;;;;;;;;;;;;
59170;Dechy;1999,0;5005,5;3310,2;36;9408,0;15128,0;21142,0;11734,0;3668,0;7752,0;10694,0;12852,0;17474,0;19766,0;22742,0;27642,0;7,5;8,7;0,3;66,7;60,3;5,0;1,4;31,3;2,0
59172;Denain;7485,0;19485,0;12547,1;23;3624,0;9652,0;16504,0;12880,0;0,0;2116,0;4992,0;7187,0;12058,0;14900,0;18190,0;23352,0;;81,1;0,5;64,0;54,2;6,3;3,5;33,0;3,0
59173;Deûlémont;590,0;1691,0;1075,2;;;24592,0;;;;;;;;;;;;;;;;;;;
59174;Dimechaux;129,0;334,0;220,0;;;20612,0;;;;;;;;;;;;;;;;;;;
59175;Dimont;122,0;297,5;200,2;;;19738,0;;;;;;;;;;;;;;;;;;;
59176;Doignies;118,0;335,5;213,3;;;17172,0;;;;;;;;;;;;;;;;;;;
59177;Dompierre-sur-Helpe;375,0;862,5;591,2;;;19404,0;;;;;;;;;;;;;;;;;;;
59178;Douai;17699,0;38848,0;26856,6;42;7728,0;15640,0;24538,0;16810,0;1136,0;5946,0;9356,0;12520,0;18728,0;22460,0;27156,0;35858,0;31,6;22,3;0,4;66,1;56,6;3,9;5,6;29,9;4,0
59179;Douchy-les-Mines;4131,0;10644,5;6916,6;33;7756,0;14146,0;20650,0;12894,0;1656,0;6090,0;8894,0;11508,0;16484,0;19160,0;22358,0;27176,0;16,4;13,9;0,4;68,3;61,8;4,7;1,8;29,7;2,0
59180;Le Doulieu;527,0;1470,0;939,7;;;23144,0;;;;;;;;;;;;;;;;;;;
59181;Dourlers;227,0;572,0;376,3;;;21574,0;;;;;;;;;;;;;;;;;;;
59182;Drincham;93,0;257,0;164,8;;;18798,0;;;;;;;;;;;;;;;;;;;
59183;Dunkerque;39823,0;86939,5;60515,4;48;10516,0;17738,0;25562,0;15046,0;4330,0;8736,0;12124,0;14996,0;20444,0;23644,0;27878,0;35632,0;8,2;10,6;0,4;65,0;56,1;4,1;4,7;31,0;4,0
59184;Ebblinghem;247,0;706,0;446,0;;;19578,0;;;;;;;;;;;;;;;;;;;
59185;Écaillon;753,0;1881,0;1246,2;;;15200,0;;;;;;;;;;;;;;;;;;;
59187;Éclaibes;106,0;285,0;186,5;;;22142,0;;;;;;;;;;;;;;;;;;;
59188;Écuélin;49,0;133,0;84,6;;;24628,0;;;;;;;;;;;;;;;;;;;
59189;Eecke;451,0;1259,5;801,2;;;22510,0;;;;;;;;;;;;;;;;;;;
59190;Élesmes;394,0;986,5;657,9;;;25348,0;;;;;;;;;;;;;;;;;;;
59191;Élincourt;243,0;612,5;403,8;;;15948,0;;;;;;;;;;;;;;;;;;;
59192;Émerchicourt;322,0;873,5;567,3;;;19578,0;;;;;;;;;;;;;;;;;;;
59193;Emmerin;1249,0;3234,0;2121,8;70;18079,0;24646,0;32844,0;14765,0;12020,0;16532,0;19376,0;21942,0;27712,0;30896,0;35152,0;44456,0;3,7;4,9;0,3;71,9;63,0;2,1;6,8;24,0;4,1
59194;Englefontaine;514,0;1311,5;863,8;;;18140,0;;;;;;;;;;;;;;;;;;;
59195;Englos;230,0;627,5;404,1;;;28410,0;;;;;;;;;;;;;;;;;;;
59196;Ennetières-en-Weppes;530,0;1351,0;898,1;;;27508,0;;;;;;;;;;;;;;;;;;;
59197;Ennevelin;798,0;2202,0;1421,5;69;19288,0;26832,0;35724,0;16436,0;12134,0;17568,0;20390,0;23622,0;30158,0;33772,0;38638,0;49366,0;4,1;6,0;0,3;68,0;61,7;1,6;4,7;21,0;11,0
59198;Eppe-Sauvage;98,0;225,0;152,1;;;21706,0;;;;;;;;;;;;;;;;;;;
59199;Erchin;279,0;709,5;472,6;;;23504,0;;;;;;;;;;;;;;;;;;;
59200;Eringhem;164,0;466,5;294,4;;;17514,0;;;;;;;;;;;;;;;;;;;
59201;Erquinghem-le-Sec;214,0;609,5;383,8;;;27588,0;;;;;;;;;;;;;;;;;;;
59202;Erquinghem-Lys;2014,0;5142,0;3379,8;57;15240,0;20698,0;27470,0;12230,0;10154,0;13778,0;16436,0;18852,0;23066,0;25972,0;29322,0;35906,0;3,5;4,3;0,3;72,8;66,2;3,0;3,6;23,7;3,5
59203;Erre;587,0;1574,5;1016,6;;;18828,0;;;;;;;;;;;;;;;;;;;
59204;Escarmain;182,0;473,5;311,5;;;20516,0;;;;;;;;;;;;;;;;;;;
59205;Escaudain;3518,0;9235,5;5980,7;29;7304,0;13498,0;19382,0;12078,0;1702,0;5852,0;8602,0;11024,0;15728,0;18082,0;20832,0;25872,0;15,2;13,8;0,4;65,9;58,1;5,1;2,7;31,3;2,8
59206;Escaudoeuvres;1347,0;3274,0;2193,9;46;10738,0;17880,0;24528,0;13790,0;5602,0;9276,0;12406,0;15162,0;20292,0;22876,0;26674,0;33276,0;5,9;8,7;0,4;61,4;53,7;4,6;3,1;35,1;3,5
59207;Escautpont;1606,0;4166,5;2713,8;32;7844,0;13326,0;19656,0;11812,0;3238,0;6916,0;8888,0;11012,0;15656,0;18332,0;21356,0;26542,0;8,2;9,3;0,4;63,8;56,4;5,0;2,3;33,0;3,2
59208;Escobecques;113,0;305,0;200,4;;;35438,0;;;;;;;;;;;;;;;;;;;
59209;Esnes;265,0;678,5;446,0;;;19430,0;;;;;;;;;;;;;;;;;;;
59210;Esquelbecq;829,0;2100,5;1394,2;58;15406,0;21586,0;27964,0;12558,0;10450,0;13326,0;16366,0;18584,0;24036,0;26806,0;30346,0;38362,0;3,7;4,8;0,3;70,6;61,3;3,2;6,2;24,9;4,5
59211;Esquerchin;340,0;839,5;561,1;;;23050,0;;;;;;;;;;;;;;;;;;;
59212;Estaires;2500,0;6395,0;4200,5;47;13418,0;18958,0;25096,0;11678,0;8022,0;12132,0;14714,0;16910,0;21079,0;23492,0;26772,0;33010,0;4,1;5,2;0,3;71,8;63,4;3,8;4,6;24,5;3,7
59213;Estourmel;178,0;461,5;304,9;;;23074,0;;;;;;;;;;;;;;;;;;;
59214;Estrées;421,0;1096,0;718,9;;;23320,0;;;;;;;;;;;;;;;;;;;
59215;Estreux;386,0;1007,0;665,5;;;25920,0;;;;;;;;;;;;;;;;;;;
59216;Eswars;146,0;376,0;248,7;;;23962,0;;;;;;;;;;;;;;;;;;;
59217;Eth;127,0;329,5;218,2;;;33016,0;;;;;;;;;;;;;;;;;;;
59218;Étroeungt;512,0;1278,0;842,7;;;17402,0;;;;;;;;;;;;;;;;;;;
59219;Estrun;254,0;711,5;447,1;;;22060,0;;;;;;;;;;;;;;;;;;;
